Alarm ID,Raised Timestamp,Cleared Timestamp,Device Name,Device Type,Hierarchy Level,Vendor,Alarm Type,Severity,Status,Region,City
ALM001234,2025-04-26 22:38:57,2025-04-27 03:59:57,MYS-ACC01-HW01,Access,9,HUAWEI,HIGH_CPU,WARNING,CLEARED,MYS,Mysore
ALM001208,2025-04-27 18:55:37,2025-04-27 21:02:37,HBL-ACC04-NK01,Access,9,NOKIA,HIGH_CPU,WARNING,CLEARED,HBL,Hubli
ALM001203,2025-04-28 08:01:54,,MYS-CORE01-CS01,Core,6,CISCO,PACKET_LOSS,MAJOR,ACTIVE,MYS,Mysore
ALM001006,2025-04-29 16:57:12,2025-04-29 17:25:12,MYS-ACC05-HW01,Access,9,HUAWEI,HIGH_CPU,WARNING,CLEARED,MYS,Mysore
ALM001143,2025-04-30 06:32:07,2025-04-30 09:57:07,MGR-ACC01-NK01,Access,9,NOKIA,PACKET_LOSS,MAJOR,CLEARED,MGR,Mangalore
ALM001230,2025-05-01 05:10:55,,MGR-ACC06-HW01,Access,9,HUAWEI,LINK_DOWN,CRITICAL,ACTIVE,MGR,Mangalore
ALM001227,2025-05-01 09:29:23,2025-05-01 12:51:23,MYS-METRO02-NK01,Metro,7,NOKIA,HIGH_CPU,WARNING,CLEARED,MYS,Mysore
ALM001222,2025-05-03 00:12:14,,HBL-ACC05-ER01,Access,9,ERICSSON,HIGH_MEMORY,WARNING,ACTIVE,HBL,Hubli
ALM001136,2025-05-03 00:35:11,2025-05-03 00:52:11,HBL-ACC03-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,CLEARED,HBL,Hubli
ALM001211,2025-05-03 01:19:13,,BLR-AGG03-HW01,Aggregation,8,HUAWEI,INTERFACE_FLAP,MAJOR,ACTIVE,BLR,Bangalore
ALM001152,2025-05-04 01:58:57,2025-05-04 03:38:57,BLR-MWRLY02-ER01,Access,9,ERICSSON,HIGH_CPU,WARNING,CLEARED,BLR,Bangalore
ALM001206,2025-05-04 03:38:56,2025-05-04 09:20:56,MYS-ACC03-ER01,Access,9,ERICSSON,HIGH_CPU,WARNING,CLEARED,MYS,Mysore
ALM001215,2025-05-05 04:14:52,2025-05-05 04:55:52,BLR-METRO01-NK01,Metro,7,NOKIA,BGP_SESSION_DOWN,CRITICAL,CLEARED,BLR,Bangalore
ALM001249,2025-05-05 20:07:38,,HBL-ACC02-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001153,2025-05-06 00:24:27,,MYS-METRO02-NK01,Metro,7,NOKIA,BGP_SESSION_DOWN,CRITICAL,ACKNOWLEDGED,MYS,Mysore
ALM001002,2025-05-06 06:26:46,2025-05-06 08:18:46,BLR-METRO02-NK01,Metro,7,NOKIA,PACKET_LOSS,MAJOR,CLEARED,BLR,Bangalore
ALM001089,2025-05-06 10:38:05,2025-05-06 11:04:05,MYS-AGG03-HW01,Aggregation,8,HUAWEI,PTP_SYNC_LOSS,CRITICAL,CLEARED,MYS,Mysore
ALM001176,2025-05-06 12:23:08,,BLR-AGG01-NK01,Aggregation,8,NOKIA,PACKET_LOSS,MAJOR,ACKNOWLEDGED,BLR,Bangalore
ALM001248,2025-05-06 22:11:22,2025-05-07 02:50:22,BLR-AGG02-HW01,Aggregation,8,HUAWEI,INTERFACE_FLAP,MAJOR,CLEARED,BLR,Bangalore
ALM001015,2025-05-08 07:54:16,,MYS-ACC06-ER01,Access,9,ERICSSON,DU_UNREACHABLE,CRITICAL,ACTIVE,MYS,Mysore
ALM001238,2025-05-08 20:59:46,2025-05-09 02:46:46,MYS-METRO01-CS01,Metro,7,CISCO,PACKET_LOSS,MAJOR,CLEARED,MYS,Mysore
ALM001229,2025-05-09 09:29:02,,OLA_HBL_MGR_01,DWDM,7,NOKIA,LINK_DOWN,CRITICAL,ACKNOWLEDGED,BACKBONE,Transit
ALM001121,2025-05-11 17:16:09,,MYS-CORE01-CS01,Core,6,CISCO,PACKET_LOSS,MAJOR,ACTIVE,MYS,Mysore
ALM001290,2025-05-13 08:45:01,,HBL-ACC02-ER01,Access,9,ERICSSON,HIGH_CPU,WARNING,ACTIVE,HBL,Hubli
ALM001085,2025-05-14 00:38:47,,MGR-ACC01-NK01,Access,9,NOKIA,INTERFACE_FLAP,MAJOR,ACTIVE,MGR,Mangalore
ALM001220,2025-05-14 21:34:01,2025-05-15 05:05:01,BLR-AGG02-HW01,Aggregation,8,HUAWEI,PTP_SYNC_LOSS,CRITICAL,CLEARED,BLR,Bangalore
ALM001235,2025-05-16 04:25:14,2025-05-16 06:37:14,HBL-METRO02-NK01,Metro,7,NOKIA,LINK_DOWN,CRITICAL,CLEARED,HBL,Hubli
ALM001195,2025-05-16 04:33:37,2025-05-16 10:12:37,HBL-ACC03-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,CLEARED,HBL,Hubli
ALM001144,2025-05-17 10:21:13,2025-05-17 11:08:13,MGR-AGG01-HW01,Aggregation,8,HUAWEI,PTP_SYNC_LOSS,CRITICAL,CLEARED,MGR,Mangalore
ALM001205,2025-05-18 11:12:09,2025-05-18 18:00:09,BLR-ACC01-HW01,Access,9,HUAWEI,PACKET_LOSS,MAJOR,CLEARED,BLR,Bangalore
ALM001193,2025-05-18 11:59:48,2025-05-18 14:06:48,BLR-MWRLY02-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,CLEARED,BLR,Bangalore
ALM001283,2025-05-18 12:07:00,2025-05-18 14:47:00,MGR-METRO01-NK01,Metro,7,NOKIA,INTERFACE_FLAP,MAJOR,CLEARED,MGR,Mangalore
ALM001163,2025-05-18 19:05:21,,MYS-CORE01-CS01,Core,6,CISCO,BGP_SESSION_DOWN,CRITICAL,ACTIVE,MYS,Mysore
ALM001155,2025-05-19 00:07:08,2025-05-19 01:45:08,OLA_HBL_MGR_01,DWDM,7,NOKIA,AMPLIFIER_FAIL,CRITICAL,CLEARED,BACKBONE,Transit
ALM001115,2025-05-20 17:24:23,2025-05-21 00:32:23,BLR-ACC02-HW01,Access,9,HUAWEI,HIGH_MEMORY,WARNING,CLEARED,BLR,Bangalore
ALM001113,2025-05-21 09:02:42,,MGR-ACC03-NK01,Access,9,NOKIA,HIGH_CPU,WARNING,ACKNOWLEDGED,MGR,Mangalore
ALM001397,2025-05-21 23:55:50,,MYS-AGG01-HW01,Aggregation,8,HUAWEI,LINK_DOWN,CRITICAL,ACTIVE,MYS,Mysore
ALM001398,2025-05-21 23:57:50,,HBL-ACC04-NK01,Access,9,NOKIA,PTP_SYNC_LOSS,CRITICAL,ACTIVE,HBL,Hubli
ALM001399,2025-05-21 23:57:50,,BLR-ACC06-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,ACTIVE,BLR,Bangalore
ALM001400,2025-05-21 23:57:50,,HBL-MWRLY02-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,ACTIVE,HBL,Hubli
ALM001401,2025-05-22 00:00:50,,HBL-ACC04-NK01,Access,9,NOKIA,CELL_UNAVAILABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001402,2025-05-22 00:00:50,,HBL-ACC04-NK01,Access,9,NOKIA,DU_UNREACHABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001403,2025-05-22 00:00:50,,BLR-ACC06-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001404,2025-05-22 00:00:50,,BLR-ACC06-ER01,Access,9,ERICSSON,DU_UNREACHABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001405,2025-05-22 00:00:50,,HBL-MWRLY02-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001406,2025-05-22 00:00:50,,HBL-MWRLY02-ER01,Access,9,ERICSSON,DU_UNREACHABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001273,2025-05-22 06:42:40,,OLA_BLR_MYS_01,DWDM,7,NOKIA,OPTICAL_POWER_LOW,MAJOR,ACTIVE,BACKBONE,Transit
ALM001056,2025-05-23 09:18:07,2025-05-23 16:10:07,BLR-CORE01-CS01,Core,6,CISCO,BGP_SESSION_DOWN,CRITICAL,CLEARED,BLR,Bangalore
ALM001125,2025-05-24 04:41:59,,BLR-METRO01-NK01,Metro,7,NOKIA,BGP_SESSION_DOWN,CRITICAL,ACKNOWLEDGED,BLR,Bangalore
ALM001032,2025-05-24 16:40:39,2025-05-24 23:47:39,BLR-ACC03-NK01,Access,9,NOKIA,INTERFACE_FLAP,MAJOR,CLEARED,BLR,Bangalore
ALM001053,2025-05-26 14:46:50,2025-05-26 22:23:50,MYS-MWRLY01-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,CLEARED,MYS,Mysore
ALM001192,2025-05-28 08:33:28,,MYS-AGG03-HW01,Aggregation,8,HUAWEI,SPANNING_TREE_CHANGE,WARNING,ACTIVE,MYS,Mysore
ALM001256,2025-05-30 01:46:51,,BLR-AGG02-HW01,Aggregation,8,HUAWEI,LINK_DOWN,CRITICAL,ACTIVE,BLR,Bangalore
ALM001207,2025-05-30 16:47:31,,MYS-ACC03-ER01,Access,9,ERICSSON,HIGH_MEMORY,WARNING,ACKNOWLEDGED,MYS,Mysore
ALM001217,2025-05-31 13:57:37,2025-05-31 20:13:37,MYS-ACC06-ER01,Access,9,ERICSSON,DU_UNREACHABLE,CRITICAL,CLEARED,MYS,Mysore
ALM001292,2025-05-31 21:34:11,2025-05-31 22:33:11,BLR-ACC05-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,CLEARED,BLR,Bangalore
ALM001297,2025-06-02 18:00:59,,HBL-AGG03-NK01,Aggregation,8,NOKIA,SPANNING_TREE_CHANGE,WARNING,ACTIVE,HBL,Hubli
ALM001151,2025-06-02 19:19:34,2025-06-02 23:18:34,MGR-ACC02-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,CLEARED,MGR,Mangalore
ALM001097,2025-06-03 15:13:54,,OLA_BLR_MYS_01,DWDM,7,NOKIA,LINK_DOWN,CRITICAL,ACKNOWLEDGED,BACKBONE,Transit
ALM001453,2025-06-03 21:26:10,,MGR-MWRLY02-ER01,Access,9,ERICSSON,PACKET_LOSS,MAJOR,ACTIVE,MGR,Mangalore
ALM001454,2025-06-03 21:29:10,,MGR-MWRLY02-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,ACTIVE,MGR,Mangalore
ALM001455,2025-06-03 21:34:10,,MGR-MWRLY02-ER01,Access,9,ERICSSON,LINK_DOWN,CRITICAL,ACTIVE,MGR,Mangalore
ALM001096,2025-06-04 02:16:30,,MYS-METRO02-NK01,Metro,7,NOKIA,LINK_DOWN,CRITICAL,ACTIVE,MYS,Mysore
ALM001100,2025-06-04 16:04:14,2025-06-04 22:46:14,HBL-ACC04-NK01,Access,9,NOKIA,DU_UNREACHABLE,CRITICAL,CLEARED,HBL,Hubli
ALM001340,2025-06-04 19:30:59,,HBL-AGG03-NK01,Aggregation,8,NOKIA,LINK_DOWN,CRITICAL,ACTIVE,HBL,Hubli
ALM001341,2025-06-04 19:32:59,,BLR-ACC02-HW01,Access,9,HUAWEI,PTP_SYNC_LOSS,CRITICAL,ACTIVE,BLR,Bangalore
ALM001342,2025-06-04 19:32:59,,MGR-ACC02-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,ACTIVE,MGR,Mangalore
ALM001343,2025-06-04 19:32:59,,HBL-ACC02-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,ACTIVE,HBL,Hubli
ALM001263,2025-06-04 19:33:14,2025-06-05 01:32:14,MGR-AGG02-NK01,Aggregation,8,NOKIA,PTP_SYNC_LOSS,CRITICAL,CLEARED,MGR,Mangalore
ALM001344,2025-06-04 19:35:59,,BLR-ACC02-HW01,Access,9,HUAWEI,CELL_UNAVAILABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001345,2025-06-04 19:35:59,,BLR-ACC02-HW01,Access,9,HUAWEI,DU_UNREACHABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001346,2025-06-04 19:35:59,,MGR-ACC02-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,ACTIVE,MGR,Mangalore
ALM001347,2025-06-04 19:35:59,,MGR-ACC02-ER01,Access,9,ERICSSON,DU_UNREACHABLE,CRITICAL,ACTIVE,MGR,Mangalore
ALM001348,2025-06-04 19:35:59,,HBL-ACC02-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001349,2025-06-04 19:35:59,,HBL-ACC02-ER01,Access,9,ERICSSON,DU_UNREACHABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001013,2025-06-05 13:07:06,,MGR-ACC06-HW01,Access,9,HUAWEI,PACKET_LOSS,MAJOR,ACTIVE,MGR,Mangalore
ALM001296,2025-06-05 17:44:07,2025-06-05 23:04:07,MGR-CORE01-CS01,Core,6,CISCO,LINK_DOWN,CRITICAL,CLEARED,MGR,Mangalore
ALM001066,2025-06-06 02:23:32,,HBL-METRO01-NK01,Metro,7,NOKIA,INTERFACE_FLAP,MAJOR,ACTIVE,HBL,Hubli
ALM001187,2025-06-06 14:07:17,,MGR-ACC06-HW01,Access,9,HUAWEI,PTP_SYNC_LOSS,CRITICAL,ACKNOWLEDGED,MGR,Mangalore
ALM001105,2025-06-07 03:20:01,,BLR-AGG01-NK01,Aggregation,8,NOKIA,LINK_DOWN,CRITICAL,ACKNOWLEDGED,BLR,Bangalore
ALM001242,2025-06-07 04:48:06,2025-06-07 09:29:06,HBL-ACC01-HW01,Access,9,HUAWEI,PACKET_LOSS,MAJOR,CLEARED,HBL,Hubli
ALM001245,2025-06-07 13:33:06,,MYS-ACC05-HW01,Access,9,HUAWEI,HIGH_CPU,WARNING,ACTIVE,MYS,Mysore
ALM001079,2025-06-08 08:48:04,2025-06-08 12:32:04,BLR-AGG03-HW01,Aggregation,8,HUAWEI,PACKET_LOSS,MAJOR,CLEARED,BLR,Bangalore
ALM001072,2025-06-10 00:02:27,,BLR-AGG01-NK01,Aggregation,8,NOKIA,LINK_DOWN,CRITICAL,ACTIVE,BLR,Bangalore
ALM001063,2025-06-11 09:03:56,,OLA_MYS_HBL_01,DWDM,7,NOKIA,OPTICAL_POWER_LOW,MAJOR,ACTIVE,BACKBONE,Transit
ALM001141,2025-06-11 10:46:40,,HBL-MWRLY02-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,ACTIVE,HBL,Hubli
ALM001042,2025-06-12 00:37:20,2025-06-12 02:03:20,MGR-ACC02-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,CLEARED,MGR,Mangalore
ALM001090,2025-06-12 04:55:26,,HBL-ACC01-HW01,Access,9,HUAWEI,HIGH_CPU,WARNING,ACTIVE,HBL,Hubli
ALM001114,2025-06-12 05:02:11,2025-06-12 09:07:11,BLR-ACC04-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,CLEARED,BLR,Bangalore
ALM001236,2025-06-13 04:01:16,,OLA_MYS_HBL_01,DWDM,7,NOKIA,OPTICAL_POWER_LOW,MAJOR,ACTIVE,BACKBONE,Transit
ALM001011,2025-06-13 06:28:16,2025-06-13 13:32:16,MYS-MWRLY01-ER01,Access,9,ERICSSON,LINK_DOWN,CRITICAL,CLEARED,MYS,Mysore
ALM001028,2025-06-13 08:42:26,2025-06-13 16:07:26,MGR-ACC01-NK01,Access,9,NOKIA,PACKET_LOSS,MAJOR,CLEARED,MGR,Mangalore
ALM001289,2025-06-14 11:42:32,2025-06-14 19:10:32,OLA_MYS_HBL_01,DWDM,7,NOKIA,OPTICAL_POWER_LOW,MAJOR,CLEARED,BACKBONE,Transit
ALM001239,2025-06-15 04:20:00,,MGR-AGG03-NK01,Aggregation,8,NOKIA,HIGH_CPU,WARNING,ACTIVE,MGR,Mangalore
ALM001162,2025-06-15 15:41:31,,HBL-ACC06-HW01,Access,9,HUAWEI,CELL_UNAVAILABLE,CRITICAL,ACTIVE,HBL,Hubli
ALM001456,2025-06-17 15:55:36,,MGR-MWRLY01-ER01,Access,9,ERICSSON,PACKET_LOSS,MAJOR,ACTIVE,MGR,Mangalore
ALM001457,2025-06-17 15:58:36,,MGR-MWRLY01-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,ACTIVE,MGR,Mangalore
ALM001458,2025-06-17 16:03:36,,MGR-MWRLY01-ER01,Access,9,ERICSSON,LINK_DOWN,CRITICAL,ACTIVE,MGR,Mangalore
ALM001148,2025-06-17 17:40:27,2025-06-17 23:11:27,BLR-CORE01-CS01,Core,6,CISCO,HIGH_CPU,WARNING,CLEARED,BLR,Bangalore
ALM001299,2025-06-18 12:45:17,,HBL-METRO01-NK01,Metro,7,NOKIA,PTP_SYNC_LOSS,CRITICAL,ACKNOWLEDGED,HBL,Hubli
ALM001282,2025-06-19 04:31:54,,MYS-METRO02-NK01,Metro,7,NOKIA,PACKET_LOSS,MAJOR,ACKNOWLEDGED,MYS,Mysore
ALM001008,2025-06-19 05:02:07,,MGR-METRO02-NK01,Metro,7,NOKIA,PACKET_LOSS,MAJOR,ACTIVE,MGR,Mangalore
ALM001073,2025-06-19 09:11:17,,BLR-AGG01-NK01,Aggregation,8,NOKIA,LINK_DOWN,CRITICAL,ACKNOWLEDGED,BLR,Bangalore
ALM001260,2025-06-19 12:11:14,2025-06-19 12:57:14,HBL-ACC03-ER01,Access,9,ERICSSON,LINK_DOWN,CRITICAL,CLEARED,HBL,Hubli
ALM001221,2025-06-22 06:59:05,2025-06-22 14:23:05,BLR-ACC04-ER01,Access,9,ERICSSON,LINK_DOWN,CRITICAL,CLEARED,BLR,Bangalore
ALM001267,2025-06-22 18:12:49,2025-06-23 01:25:49,HBL-AGG01-HW01,Aggregation,8,HUAWEI,PTP_SYNC_LOSS,CRITICAL,CLEARED,HBL,Hubli
ALM001134,2025-06-23 08:11:32,,MGR-ACC01-NK01,Access,9,NOKIA,HIGH_MEMORY,WARNING,ACTIVE,MGR,Mangalore
ALM001191,2025-06-23 19:28:43,2025-06-24 00:47:43,MYS-ACC05-HW01,Access,9,HUAWEI,LINK_DOWN,CRITICAL,CLEARED,MYS,Mysore
ALM001025,2025-06-23 21:38:55,,HBL-AGG01-HW01,Aggregation,8,HUAWEI,PTP_SYNC_LOSS,CRITICAL,ACKNOWLEDGED,HBL,Hubli
ALM001300,2025-06-24 17:12:58,,MYS-AGG02-HW01,Aggregation,8,HUAWEI,LINK_DOWN,CRITICAL,ACTIVE,MYS,Mysore
ALM001301,2025-06-24 17:14:58,,BLR-ACC01-HW01,Access,9,HUAWEI,PTP_SYNC_LOSS,CRITICAL,ACTIVE,BLR,Bangalore
ALM001302,2025-06-24 17:14:58,,MYS-ACC03-ER01,Access,9,ERICSSON,PTP_SYNC_LOSS,CRITICAL,ACTIVE,MYS,Mysore
ALM001303,2025-06-24 17:14:58,,MYS-ACC04-HW01,Access,9,HUAWEI,PTP_SYNC_LOSS,CRITICAL,ACTIVE,MYS,Mysore
ALM001304,2025-06-24 17:17:58,,BLR-ACC01-HW01,Access,9,HUAWEI,CELL_UNAVAILABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001305,2025-06-24 17:17:58,,BLR-ACC01-HW01,Access,9,HUAWEI,DU_UNREACHABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001306,2025-06-24 17:17:58,,MYS-ACC03-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,ACTIVE,MYS,Mysore
ALM001307,2025-06-24 17:17:58,,MYS-ACC03-ER01,Access,9,ERICSSON,DU_UNREACHABLE,CRITICAL,ACTIVE,MYS,Mysore
ALM001308,2025-06-24 17:17:58,,MYS-ACC04-HW01,Access,9,HUAWEI,CELL_UNAVAILABLE,CRITICAL,ACTIVE,MYS,Mysore
ALM001309,2025-06-24 17:17:58,,MYS-ACC04-HW01,Access,9,HUAWEI,DU_UNREACHABLE,CRITICAL,ACTIVE,MYS,Mysore
ALM001131,2025-06-25 07:36:25,2025-06-25 14:06:25,HBL-ACC05-ER01,Access,9,ERICSSON,LINK_DOWN,CRITICAL,CLEARED,HBL,Hubli
ALM001023,2025-06-25 10:50:30,2025-06-25 18:48:30,MYS-ACC03-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,CLEARED,MYS,Mysore
ALM001150,2025-06-26 04:30:28,2025-06-26 08:24:28,MYS-ACC01-HW01,Access,9,HUAWEI,DU_UNREACHABLE,CRITICAL,CLEARED,MYS,Mysore
ALM001093,2025-06-26 09:11:45,2025-06-26 11:51:45,HBL-MWRLY02-ER01,Access,9,ERICSSON,PACKET_LOSS,MAJOR,CLEARED,HBL,Hubli
ALM001185,2025-06-26 09:42:52,,MGR-AGG02-NK01,Aggregation,8,NOKIA,HIGH_CPU,WARNING,ACTIVE,MGR,Mangalore
ALM001142,2025-06-26 19:03:32,,HBL-ACC01-HW01,Access,9,HUAWEI,PACKET_LOSS,MAJOR,ACTIVE,HBL,Hubli
ALM001219,2025-06-27 12:22:04,2025-06-27 12:47:04,MYS-AGG02-HW01,Aggregation,8,HUAWEI,PACKET_LOSS,MAJOR,CLEARED,MYS,Mysore
ALM001037,2025-06-27 22:24:26,2025-06-28 04:32:26,OLA_MYS_HBL_01,DWDM,7,NOKIA,AMPLIFIER_FAIL,CRITICAL,CLEARED,BACKBONE,Transit
ALM001224,2025-06-28 02:37:49,2025-06-28 06:44:49,HBL-ACC06-HW01,Access,9,HUAWEI,DU_UNREACHABLE,CRITICAL,CLEARED,HBL,Hubli
ALM001201,2025-06-28 18:08:30,,MYS-MWRLY02-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,ACTIVE,MYS,Mysore
ALM001350,2025-06-29 01:07:41,,BLR-AGG03-HW01,Aggregation,8,HUAWEI,LINK_DOWN,CRITICAL,ACTIVE,BLR,Bangalore
ALM001351,2025-06-29 01:09:41,,MGR-ACC03-NK01,Access,9,NOKIA,PTP_SYNC_LOSS,CRITICAL,ACTIVE,MGR,Mangalore
ALM001352,2025-06-29 01:09:41,,BLR-ACC01-HW01,Access,9,HUAWEI,PTP_SYNC_LOSS,CRITICAL,ACTIVE,BLR,Bangalore
ALM001353,2025-06-29 01:12:41,,MGR-ACC03-NK01,Access,9,NOKIA,CELL_UNAVAILABLE,CRITICAL,ACTIVE,MGR,Mangalore
ALM001354,2025-06-29 01:12:41,,MGR-ACC03-NK01,Access,9,NOKIA,DU_UNREACHABLE,CRITICAL,ACTIVE,MGR,Mangalore
ALM001355,2025-06-29 01:12:41,,BLR-ACC01-HW01,Access,9,HUAWEI,CELL_UNAVAILABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001356,2025-06-29 01:12:41,,BLR-ACC01-HW01,Access,9,HUAWEI,DU_UNREACHABLE,CRITICAL,ACTIVE,BLR,Bangalore
ALM001444,2025-06-29 10:39:48,,HBL-MWRLY02-ER01,Access,9,ERICSSON,PACKET_LOSS,MAJOR,ACTIVE,HBL,Hubli
ALM001445,2025-06-29 10:42:48,,HBL-MWRLY02-ER01,Access,9,ERICSSON,INTERFACE_FLAP,MAJOR,ACTIVE,HBL,Hubli
ALM001446,2025-06-29 10:47:48,,HBL-MWRLY02-ER01,Access,9,ERICSSON,LINK_DOWN,CRITICAL,ACTIVE,HBL,Hubli
ALM001047,2025-06-29 11:41:52,2025-06-29 18:03:52,MYS-ACC06-ER01,Access,9,ERICSSON,PACKET_LOSS,MAJOR,CLEARED,MYS,Mysore
ALM001120,2025-06-29 21:50:49,,HBL-METRO01-NK01,Metro,7,NOKIA,BGP_SESSION_DOWN,CRITICAL,ACKNOWLEDGED,HBL,Hubli
ALM001251,2025-06-30 14:11:12,2025-06-30 17:05:12,OLA_BLR_MYS_01,DWDM,7,NOKIA,AMPLIFIER_FAIL,CRITICAL,CLEARED,BACKBONE,Transit
ALM001104,2025-07-01 09:11:52,2025-07-01 14:41:52,MGR-ACC05-ER01,Access,9,ERICSSON,CELL_UNAVAILABLE,CRITICAL,CLEARED,MGR,Mangalore
